Ligand,Binding Affinity,rmsd/ub, rmsd/lb
8815_uff_e=99.22_out,-4.6,3.314,2.582
8815_uff_e=99.22_out,-4.5,2.688,1.788
8815_uff_e=99.22_out,-4.5,21.942,21.169
8815_uff_e=99.22_out,-4.4,22.316,21.394
8815_uff_e=99.22_out,-4.4,2.069,1.229
8815_uff_e=99.22_out,-4.4,23.209,21.966
8892_uff_e=24.54_out,-4.1,0.0,0.0
8892_uff_e=24.54_out,-3.9,3.813,3.074
8892_uff_e=24.54_out,-3.9,2.676,1.964
8892_uff_e=24.54_out,-3.8,4.521,2.998
8892_uff_e=24.54_out,-3.7,11.694,10.805
8892_uff_e=24.54_out,-3.6,18.779,18.46
8892_uff_e=24.54_out,-3.6,20.094,18.979
8892_uff_e=24.54_out,-3.6,3.053,2.364
8892_uff_e=24.54_out,-3.6,19.3,19.092
8969_uff_e=427.63_out,-6.8,0.0,0.0
8969_uff_e=427.63_out,-6.6,1.942,1.312
8969_uff_e=427.63_out,-6.6,21.554,19.436
8969_uff_e=427.63_out,-6.5,21.043,17.243
8969_uff_e=427.63_out,-6.4,24.8,23.61
8969_uff_e=427.63_out,-6.4,23.981,21.728
8969_uff_e=427.63_out,-6.4,24.054,21.48
8969_uff_e=427.63_out,-6.3,27.663,25.904
8969_uff_e=427.63_out,-6.3,21.267,18.253
9064_uff_e=205.18_out,-6.4,0.0,0.0
9064_uff_e=205.18_out,-6.3,6.819,2.404
9064_uff_e=205.18_out,-6.3,7.101,1.951
9064_uff_e=205.18_out,-6.2,2.129,1.517
9064_uff_e=205.18_out,-6.2,10.43,7.472
9064_uff_e=205.18_out,-6.1,9.866,6.738
9064_uff_e=205.18_out,-6.1,4.068,2.384
9064_uff_e=205.18_out,-6.1,22.427,21.12
9064_uff_e=205.18_out,-6.0,23.603,22.325
9294_uff_e=154.64_out,-4.8,0.0,0.0
9294_uff_e=154.64_out,-4.8,2.32,1.522
9294_uff_e=154.64_out,-4.7,3.597,2.581
9294_uff_e=154.64_out,-4.7,3.076,2.282
9294_uff_e=154.64_out,-4.7,3.592,2.729
9294_uff_e=154.64_out,-4.6,1.995,1.467
9294_uff_e=154.64_out,-4.6,21.086,20.277
9294_uff_e=154.64_out,-4.6,4.868,1.965
9294_uff_e=154.64_out,-4.5,22.487,21.142
9415_uff_e=473.08_out,-6.1,0.0,0.0
9415_uff_e=473.08_out,-6.0,8.625,6.109
9415_uff_e=473.08_out,-5.9,24.407,22.616
9415_uff_e=473.08_out,-5.9,18.719,16.401
9415_uff_e=473.08_out,-5.9,5.94,2.935
9415_uff_e=473.08_out,-5.8,6.021,3.347
9415_uff_e=473.08_out,-5.8,3.31,1.546
9415_uff_e=473.08_out,-5.7,3.991,1.819
9415_uff_e=473.08_out,-5.7,6.205,2.892
9651_uff_e=481.65_out,-6.7,0.0,0.0
9651_uff_e=481.65_out,-5.9,5.51,2.943
9651_uff_e=481.65_out,-5.8,5.154,2.6
9651_uff_e=481.65_out,-5.6,14.175,11.611
9651_uff_e=481.65_out,-5.6,23.257,21.186
9651_uff_e=481.65_out,-5.6,34.994,32.732
9651_uff_e=481.65_out,-5.6,11.511,8.821
9651_uff_e=481.65_out,-5.5,24.024,22.392
9651_uff_e=481.65_out,-5.5,4.273,2.518
9727_uff_e=105.42_out,-4.9,0.0,0.0
9727_uff_e=105.42_out,-4.7,3.331,2.56
9727_uff_e=105.42_out,-4.7,3.492,2.515
9727_uff_e=105.42_out,-4.6,1.99,1.803
9727_uff_e=105.42_out,-4.4,3.318,2.394
9727_uff_e=105.42_out,-4.4,23.149,21.835
9727_uff_e=105.42_out,-4.4,19.658,19.365
9727_uff_e=105.42_out,-4.3,19.54,19.169
9727_uff_e=105.42_out,-4.3,13.328,12.53
9895_uff_e=171.00_out,-5.4,0.0,0.0
9895_uff_e=171.00_out,-4.9,3.277,2.021
9895_uff_e=171.00_out,-4.9,3.017,1.042
9895_uff_e=171.00_out,-4.9,2.365,1.357
9895_uff_e=171.00_out,-4.6,3.391,2.323
9895_uff_e=171.00_out,-4.5,4.152,2.681
9895_uff_e=171.00_out,-4.5,4.858,2.9
9895_uff_e=171.00_out,-4.4,3.964,2.207
9895_uff_e=171.00_out,-4.4,19.731,19.0
10098_uff_e=707.04_out,-8.5,0.0,0.0
10098_uff_e=707.04_out,-8.0,9.322,2.844
10098_uff_e=707.04_out,-7.9,26.241,24.254
10098_uff_e=707.04_out,-7.8,9.203,2.784
10098_uff_e=707.04_out,-7.8,23.868,21.509
10098_uff_e=707.04_out,-7.7,2.255,1.574
10098_uff_e=707.04_out,-7.6,3.064,2.342
10098_uff_e=707.04_out,-7.6,35.728,32.856
10098_uff_e=707.04_out,-7.6,8.823,2.722
10106_uff_e=416.96_out,-4.9,0.0,0.0
10106_uff_e=416.96_out,-4.9,3.78,0.871
10106_uff_e=416.96_out,-4.8,3.869,2.037
10106_uff_e=416.96_out,-4.7,3.904,1.746
10106_uff_e=416.96_out,-4.6,22.398,20.816
10106_uff_e=416.96_out,-4.6,22.793,21.934
10106_uff_e=416.96_out,-4.6,4.164,1.76
10106_uff_e=416.96_out,-4.6,2.676,1.483
10106_uff_e=416.96_out,-4.6,2.01,1.283
10114_uff_e=862.52_out,-8.0,0.0,0.0
10114_uff_e=862.52_out,-7.5,26.926,24.437
10114_uff_e=862.52_out,-7.5,24.049,21.208
10114_uff_e=862.52_out,-7.4,24.344,19.893
10114_uff_e=862.52_out,-7.4,28.374,24.558
10114_uff_e=862.52_out,-7.3,25.058,23.17
10114_uff_e=862.52_out,-7.3,31.791,26.919
10114_uff_e=862.52_out,-7.2,27.833,24.999
10114_uff_e=862.52_out,-7.2,24.193,22.155
10143_uff_e=599.88_out,-6.3,0.0,0.0
10143_uff_e=599.88_out,-6.1,23.622,22.672
10143_uff_e=599.88_out,-5.9,27.508,23.613
10143_uff_e=599.88_out,-5.9,5.247,1.14
10143_uff_e=599.88_out,-5.7,25.825,23.312
10143_uff_e=599.88_out,-5.7,6.583,4.086
10143_uff_e=599.88_out,-5.7,10.794,9.052
10143_uff_e=599.88_out,-5.6,26.313,24.851
10143_uff_e=599.88_out,-5.6,15.543,13.406
10154_uff_e=486.02_out,-6.2,0.0,0.0
10154_uff_e=486.02_out,-6.2,6.552,2.665
10154_uff_e=486.02_out,-6.0,4.821,1.216
10154_uff_e=486.02_out,-6.0,34.49,31.432
10154_uff_e=486.02_out,-5.9,4.116,2.941
10154_uff_e=486.02_out,-5.9,25.031,22.659
10154_uff_e=486.02_out,-5.9,13.732,11.666
10154_uff_e=486.02_out,-5.9,24.507,22.676
10154_uff_e=486.02_out,-5.9,23.265,22.23
10163_uff_e=196.75_out,-7.0,0.0,0.0
10163_uff_e=196.75_out,-6.7,2.932,0.865
10163_uff_e=196.75_out,-6.2,14.373,12.549
10163_uff_e=196.75_out,-6.1,23.688,22.64
10163_uff_e=196.75_out,-6.1,23.911,22.249
10163_uff_e=196.75_out,-6.1,23.732,21.849
10163_uff_e=196.75_out,-6.0,25.083,22.373
10163_uff_e=196.75_out,-6.0,20.63,17.841
10163_uff_e=196.75_out,-6.0,4.868,2.824
10168_uff_e=198.58_out,-7.5,0.0,0.0
10168_uff_e=198.58_out,-6.7,6.504,1.575
10168_uff_e=198.58_out,-6.4,24.222,22.786
10168_uff_e=198.58_out,-6.4,6.782,1.963
10168_uff_e=198.58_out,-6.3,21.893,20.819
10168_uff_e=198.58_out,-6.3,25.342,22.917
10168_uff_e=198.58_out,-6.2,14.837,12.826
10168_uff_e=198.58_out,-6.2,22.008,20.46
10168_uff_e=198.58_out,-6.1,5.388,2.747
10189_uff_e=153.54_out,-5.4,0.0,0.0
10189_uff_e=153.54_out,-5.3,12.971,11.044
10189_uff_e=153.54_out,-5.3,20.065,19.357
10189_uff_e=153.54_out,-5.3,22.35,20.865
10189_uff_e=153.54_out,-5.3,5.396,1.456
10189_uff_e=153.54_out,-5.3,3.741,1.686
10189_uff_e=153.54_out,-5.1,12.492,11.021
10189_uff_e=153.54_out,-5.1,14.034,12.381
10189_uff_e=153.54_out,-5.1,20.943,19.698
10198_uff_e=275.60_out,-4.5,0.0,0.0
10198_uff_e=275.60_out,-4.5,3.771,1.548
10198_uff_e=275.60_out,-4.5,3.364,1.432
10198_uff_e=275.60_out,-4.3,3.15,2.491
10198_uff_e=275.60_out,-4.3,2.597,1.858
10198_uff_e=275.60_out,-4.2,11.791,10.907
10198_uff_e=275.60_out,-4.1,11.766,10.771
10198_uff_e=275.60_out,-4.0,3.439,1.754
10198_uff_e=275.60_out,-4.0,14.296,13.058
10206_uff_e=1030.23_out,-8.2,0.0,0.0
10206_uff_e=1030.23_out,-8.0,26.649,23.213
10206_uff_e=1030.23_out,-8.0,31.775,28.791
10206_uff_e=1030.23_out,-7.5,28.905,26.734
10206_uff_e=1030.23_out,-7.5,26.966,23.531
10206_uff_e=1030.23_out,-7.4,8.626,4.088
10206_uff_e=1030.23_out,-7.4,27.358,24.885
10206_uff_e=1030.23_out,-7.4,20.367,17.13
10206_uff_e=1030.23_out,-7.4,7.355,4.106
10207_uff_e=231.12_out,-7.0,0.0,0.0
10207_uff_e=231.12_out,-6.9,5.635,1.193
10207_uff_e=231.12_out,-6.2,6.443,2.472
10207_uff_e=231.12_out,-6.2,5.156,2.423
10207_uff_e=231.12_out,-6.1,25.447,23.089
10207_uff_e=231.12_out,-6.1,6.32,1.425
10207_uff_e=231.12_out,-6.1,14.576,12.793
10207_uff_e=231.12_out,-6.0,24.365,23.019
10207_uff_e=231.12_out,-6.0,13.362,11.091
10208_uff_e=212.38_out,-7.2,0.0,0.0
10208_uff_e=212.38_out,-6.6,3.193,1.169
10208_uff_e=212.38_out,-6.4,5.224,1.682
10208_uff_e=212.38_out,-6.3,4.206,2.355
10208_uff_e=212.38_out,-6.1,24.742,22.264
10208_uff_e=212.38_out,-6.1,23.298,22.252
10208_uff_e=212.38_out,-6.0,5.988,1.755
10208_uff_e=212.38_out,-5.9,21.838,19.797
10208_uff_e=212.38_out,-5.9,25.337,24.366
10211_uff_e=500.99_out,-6.0,0.0,0.0
10211_uff_e=500.99_out,-5.7,17.681,13.555
10211_uff_e=500.99_out,-5.6,6.684,3.206
10211_uff_e=500.99_out,-5.5,15.745,13.95
10211_uff_e=500.99_out,-5.5,15.364,13.28
10211_uff_e=500.99_out,-5.5,22.148,18.038
10211_uff_e=500.99_out,-5.5,21.308,17.736
10211_uff_e=500.99_out,-5.5,25.653,24.598
10211_uff_e=500.99_out,-5.5,5.634,2.949
10212_uff_e=376.22_out,-6.2,0.0,0.0
10212_uff_e=376.22_out,-6.2,25.406,23.058
10212_uff_e=376.22_out,-6.1,25.305,23.214
10212_uff_e=376.22_out,-6.1,23.676,21.526
10212_uff_e=376.22_out,-6.0,25.052,22.745
10212_uff_e=376.22_out,-6.0,16.025,12.738
10212_uff_e=376.22_out,-5.9,4.479,1.817
10212_uff_e=376.22_out,-5.9,23.678,21.512
10212_uff_e=376.22_out,-5.9,7.598,4.134
10219_uff_e=716.64_out,-6.6,0.0,0.0
10219_uff_e=716.64_out,-6.5,23.937,19.374
10219_uff_e=716.64_out,-6.4,23.434,18.794
10219_uff_e=716.64_out,-6.4,23.697,20.45
10219_uff_e=716.64_out,-6.4,9.116,6.067
10219_uff_e=716.64_out,-6.4,15.827,12.972
10219_uff_e=716.64_out,-6.4,22.944,20.81
10219_uff_e=716.64_out,-6.4,23.031,20.382
10219_uff_e=716.64_out,-6.4,14.209,8.599
10227_uff_e=508.82_out,-5.8,0.0,0.0
10227_uff_e=508.82_out,-5.6,23.056,21.87
10227_uff_e=508.82_out,-5.5,5.298,1.322
10227_uff_e=508.82_out,-5.5,23.828,22.267
10227_uff_e=508.82_out,-5.4,24.272,22.877
10227_uff_e=508.82_out,-5.4,23.179,21.878
10227_uff_e=508.82_out,-5.3,15.664,13.785
10227_uff_e=508.82_out,-5.3,10.907,9.056
10227_uff_e=508.82_out,-5.2,3.78,2.224
10228_uff_e=183.42_out,-6.1,0.0,0.0
10228_uff_e=183.42_out,-6.0,2.183,1.423
10228_uff_e=183.42_out,-5.9,4.223,1.284
10228_uff_e=183.42_out,-5.7,24.704,23.475
10228_uff_e=183.42_out,-5.7,5.248,2.54
10228_uff_e=183.42_out,-5.6,23.889,22.832
10228_uff_e=183.42_out,-5.6,21.841,20.449
10228_uff_e=183.42_out,-5.6,4.546,2.102
10228_uff_e=183.42_out,-5.5,20.513,18.9
10237_uff_e=580.22_out,-7.5,0.0,0.0
10237_uff_e=580.22_out,-7.3,24.2,22.477
10237_uff_e=580.22_out,-7.3,11.225,8.259
10237_uff_e=580.22_out,-7.2,25.617,22.709
10237_uff_e=580.22_out,-7.1,9.252,7.516
10237_uff_e=580.22_out,-7.1,23.696,22.196
10237_uff_e=580.22_out,-7.0,25.688,23.525
10237_uff_e=580.22_out,-6.9,27.517,25.634
10237_uff_e=580.22_out,-6.9,24.247,22.331
10248_uff_e=238.66_out,-4.8,0.0,0.0
10248_uff_e=238.66_out,-4.7,3.215,0.313
10248_uff_e=238.66_out,-4.7,23.691,22.205
10248_uff_e=238.66_out,-4.5,23.923,22.414
10248_uff_e=238.66_out,-4.5,3.714,1.568
10248_uff_e=238.66_out,-4.4,21.932,18.837
10248_uff_e=238.66_out,-4.4,8.12,5.126
10248_uff_e=238.66_out,-4.4,2.256,1.561
10248_uff_e=238.66_out,-4.3,19.833,17.149
10249_uff_e=355.68_out,-4.9,0.0,0.0
10249_uff_e=355.68_out,-4.8,4.594,0.936
10249_uff_e=355.68_out,-4.7,4.766,3.053
10249_uff_e=355.68_out,-4.7,4.484,1.179
10249_uff_e=355.68_out,-4.7,2.148,1.125
10249_uff_e=355.68_out,-4.7,4.096,3.236
10249_uff_e=355.68_out,-4.5,3.049,2.744
10249_uff_e=355.68_out,-4.4,10.389,9.52
10249_uff_e=355.68_out,-4.4,11.52,10.503
10257_uff_e=296.45_out,-5.4,0.0,0.0
10257_uff_e=296.45_out,-5.3,3.769,2.545
10257_uff_e=296.45_out,-5.2,2.812,2.156
10257_uff_e=296.45_out,-5.1,20.756,19.672
10257_uff_e=296.45_out,-5.0,20.256,19.145
10257_uff_e=296.45_out,-4.8,2.762,2.321
10257_uff_e=296.45_out,-4.8,23.72,21.878
10257_uff_e=296.45_out,-4.7,14.402,13.013
10257_uff_e=296.45_out,-4.7,5.705,3.914
10347_uff_e=97.79_out,-5.5,0.0,0.0
10347_uff_e=97.79_out,-5.4,19.938,18.284
10347_uff_e=97.79_out,-5.4,19.336,17.738
10347_uff_e=97.79_out,-5.4,19.818,17.96
10347_uff_e=97.79_out,-5.3,33.416,31.387
10347_uff_e=97.79_out,-5.3,20.411,18.474
10347_uff_e=97.79_out,-5.2,19.362,17.786
10347_uff_e=97.79_out,-5.2,19.584,17.876
10347_uff_e=97.79_out,-5.2,19.604,17.902
10355_uff_e=112.39_out,-5.0,0.0,0.0
10355_uff_e=112.39_out,-4.7,3.621,2.76
10355_uff_e=112.39_out,-4.4,19.441,18.927
10355_uff_e=112.39_out,-4.4,3.519,2.642
10355_uff_e=112.39_out,-4.4,11.601,11.193
10355_uff_e=112.39_out,-4.2,12.269,11.038
10355_uff_e=112.39_out,-4.1,11.773,10.923
10355_uff_e=112.39_out,-4.1,11.756,10.94
10355_uff_e=112.39_out,-4.1,17.734,16.919
10364_uff_e=78.15_out,-5.4,0.0,0.0
10364_uff_e=78.15_out,-5.0,4.867,2.254
10364_uff_e=78.15_out,-5.0,4.787,3.066
10364_uff_e=78.15_out,-4.9,4.586,2.073
10364_uff_e=78.15_out,-4.9,2.038,1.424
10364_uff_e=78.15_out,-4.9,4.807,2.675
10364_uff_e=78.15_out,-4.9,22.314,21.278
10364_uff_e=78.15_out,-4.8,4.639,2.168
10364_uff_e=78.15_out,-4.8,3.888,2.58
10416_uff_e=6775.87_out,-5.2,0.0,0.0
10416_uff_e=6775.87_out,-5.2,1.565,1.113
10416_uff_e=6775.87_out,-4.9,23.795,21.976
10416_uff_e=6775.87_out,-4.9,24.647,22.883
10416_uff_e=6775.87_out,-4.8,23.88,22.266
10416_uff_e=6775.87_out,-4.7,23.883,21.993
10416_uff_e=6775.87_out,-4.7,24.573,22.65
10416_uff_e=6775.87_out,-4.7,3.394,2.229
10416_uff_e=6775.87_out,-4.6,23.397,21.73
10494_uff_e=691.06_out,-7.7,0.0,0.0
10494_uff_e=691.06_out,-7.6,6.865,3.709
10494_uff_e=691.06_out,-7.5,5.82,3.134
10494_uff_e=691.06_out,-7.4,8.465,2.198
10494_uff_e=691.06_out,-7.4,8.532,1.878
10494_uff_e=691.06_out,-7.3,24.974,23.304
10494_uff_e=691.06_out,-6.9,28.438,25.992
10494_uff_e=691.06_out,-6.8,25.336,23.007
10494_uff_e=691.06_out,-6.8,8.398,3.113
10545_uff_e=345.24_out,-5.1,0.0,0.0
10545_uff_e=345.24_out,-5.1,22.774,20.774
10545_uff_e=345.24_out,-4.9,4.058,2.508
10545_uff_e=345.24_out,-4.8,23.239,22.393
10545_uff_e=345.24_out,-4.8,2.679,1.782
10545_uff_e=345.24_out,-4.8,4.129,1.769
10545_uff_e=345.24_out,-4.7,2.118,1.659
10545_uff_e=345.24_out,-4.7,4.011,1.617
10545_uff_e=345.24_out,-4.7,9.7,8.254
10569_uff_e=337.60_out,-6.7,0.0,0.0
10569_uff_e=337.60_out,-6.6,7.975,4.505
10569_uff_e=337.60_out,-6.6,4.341,3.256
10569_uff_e=337.60_out,-6.6,6.9,3.742
10569_uff_e=337.60_out,-6.5,21.189,18.126
10569_uff_e=337.60_out,-6.5,24.775,23.149
10569_uff_e=337.60_out,-6.5,24.064,22.224
10569_uff_e=337.60_out,-6.5,1.88,1.362
10569_uff_e=337.60_out,-6.5,7.554,4.562
10582_uff_e=649.85_out,-5.0,0.0,0.0
10582_uff_e=649.85_out,-5.0,3.276,2.028
10582_uff_e=649.85_out,-4.9,2.355,2.024
10582_uff_e=649.85_out,-4.8,20.419,19.147
10582_uff_e=649.85_out,-4.7,11.649,10.201
10582_uff_e=649.85_out,-4.7,3.676,2.424
10582_uff_e=649.85_out,-4.6,3.915,2.542
10582_uff_e=649.85_out,-4.5,3.427,2.285
10582_uff_e=649.85_out,-4.4,3.755,2.276
10607_uff_e=769.94_out,-6.7,0.0,0.0
10607_uff_e=769.94_out,-6.7,2.383,0.199
10607_uff_e=769.94_out,-6.4,23.245,21.06
10607_uff_e=769.94_out,-6.4,24.634,22.71
10607_uff_e=769.94_out,-6.3,23.243,21.096
10607_uff_e=769.94_out,-6.2,24.723,22.871
10607_uff_e=769.94_out,-6.2,15.38,11.924
10607_uff_e=769.94_out,-6.2,25.113,21.897
10607_uff_e=769.94_out,-6.1,16.042,12.62
10621_uff_e=604.86_out,-8.2,0.0,0.0
10621_uff_e=604.86_out,-7.8,5.036,3.172
10621_uff_e=604.86_out,-7.7,4.757,2.04
10621_uff_e=604.86_out,-7.7,3.972,3.056
10621_uff_e=604.86_out,-7.7,24.506,20.289
10621_uff_e=604.86_out,-7.6,25.59,23.345
10621_uff_e=604.86_out,-7.6,1.958,1.36
10621_uff_e=604.86_out,-7.5,24.246,20.47
10621_uff_e=604.86_out,-7.5,23.652,20.614
10639_uff_e=209.48_out,-6.8,0.0,0.0
10639_uff_e=209.48_out,-6.5,3.433,1.203
10639_uff_e=209.48_out,-6.2,24.396,23.242
10639_uff_e=209.48_out,-6.1,25.017,23.171
10639_uff_e=209.48_out,-6.0,25.376,23.937
10639_uff_e=209.48_out,-5.9,14.555,12.615
10639_uff_e=209.48_out,-5.9,24.444,22.491
10639_uff_e=209.48_out,-5.9,15.246,12.769
10639_uff_e=209.48_out,-5.9,11.634,10.378
10657_uff_e=209.44_out,-6.0,0.0,0.0
10657_uff_e=209.44_out,-5.9,4.861,2.714
10657_uff_e=209.44_out,-5.9,5.506,1.693
10657_uff_e=209.44_out,-5.9,5.046,1.95
10657_uff_e=209.44_out,-5.8,4.827,2.904
10657_uff_e=209.44_out,-5.8,3.951,1.063
10657_uff_e=209.44_out,-5.8,3.7,2.987
10657_uff_e=209.44_out,-5.7,4.932,2.607
10657_uff_e=209.44_out,-5.6,3.9,2.807
10658_uff_e=253.12_out,-6.1,0.0,0.0
10658_uff_e=253.12_out,-6.0,19.884,19.106
10658_uff_e=253.12_out,-6.0,4.294,1.28
10658_uff_e=253.12_out,-5.7,19.696,19.118
10658_uff_e=253.12_out,-5.5,5.067,1.955
10658_uff_e=253.12_out,-5.5,4.222,1.641
10658_uff_e=253.12_out,-5.5,2.612,1.339
10658_uff_e=253.12_out,-5.5,5.638,2.851
10658_uff_e=253.12_out,-5.4,23.358,21.045
10666_uff_e=240.38_out,-4.5,0.0,0.0
10666_uff_e=240.38_out,-4.5,11.206,10.625
10666_uff_e=240.38_out,-4.5,3.497,1.591
10666_uff_e=240.38_out,-4.5,3.817,2.032
10666_uff_e=240.38_out,-4.4,17.969,16.11
10666_uff_e=240.38_out,-4.4,2.749,2.05
10666_uff_e=240.38_out,-4.4,11.774,10.041
10666_uff_e=240.38_out,-4.3,11.487,10.594
10666_uff_e=240.38_out,-4.3,18.007,16.955
10680_uff_e=192.45_out,-7.2,0.0,0.0
10680_uff_e=192.45_out,-7.1,6.298,1.307
10680_uff_e=192.45_out,-6.7,2.327,1.06
10680_uff_e=192.45_out,-6.7,5.299,3.681
10680_uff_e=192.45_out,-6.6,23.718,22.41
10680_uff_e=192.45_out,-6.6,5.013,3.798
10680_uff_e=192.45_out,-6.5,5.857,1.313
10680_uff_e=192.45_out,-6.4,5.826,3.544
10680_uff_e=192.45_out,-6.2,24.349,23.147
10719_uff_e=300.39_out,-6.4,0.0,0.0
10719_uff_e=300.39_out,-6.2,3.674,1.33
10719_uff_e=300.39_out,-6.1,3.495,1.307
10719_uff_e=300.39_out,-6.1,4.143,1.686
10719_uff_e=300.39_out,-5.8,4.792,0.912
10719_uff_e=300.39_out,-5.7,23.942,21.126
10719_uff_e=300.39_out,-5.7,5.238,1.495
10719_uff_e=300.39_out,-5.7,24.062,20.973
10719_uff_e=300.39_out,-5.7,22.893,21.243
10748_uff_e=113.84_out,-6.1,0.0,0.0
10748_uff_e=113.84_out,-5.4,3.638,2.361
10748_uff_e=113.84_out,-5.4,2.3,1.52
10748_uff_e=113.84_out,-5.4,19.936,18.74
10748_uff_e=113.84_out,-5.0,4.287,2.656
10748_uff_e=113.84_out,-5.0,20.926,20.076
10748_uff_e=113.84_out,-5.0,22.929,22.096
10748_uff_e=113.84_out,-4.9,21.285,20.127
10748_uff_e=113.84_out,-4.9,23.692,21.706
10834_uff_e=387.84_out,-5.5,0.0,0.0
10834_uff_e=387.84_out,-5.5,24.367,23.186
10834_uff_e=387.84_out,-5.4,22.226,20.838
10834_uff_e=387.84_out,-5.4,23.03,21.937
10834_uff_e=387.84_out,-5.4,24.733,23.376
10834_uff_e=387.84_out,-5.4,15.299,12.325
10834_uff_e=387.84_out,-5.3,2.705,1.659
10834_uff_e=387.84_out,-5.2,16.292,13.821
10834_uff_e=387.84_out,-5.2,23.584,22.242
10983_uff_e=80.26_out,-4.4,0.0,0.0
10983_uff_e=80.26_out,-4.3,11.221,10.042
10983_uff_e=80.26_out,-4.2,24.707,23.988
10983_uff_e=80.26_out,-4.2,24.851,23.691
10983_uff_e=80.26_out,-4.2,22.37,20.794
10983_uff_e=80.26_out,-4.1,4.299,3.031
10983_uff_e=80.26_out,-4.1,13.487,12.619
10983_uff_e=80.26_out,-4.0,30.902,30.354
10983_uff_e=80.26_out,-4.0,21.798,20.812
11005_uff_e=52.61_out,-4.5,0.0,0.0
11005_uff_e=52.61_out,-4.3,23.333,21.716
11005_uff_e=52.61_out,-4.2,23.305,21.313
11005_uff_e=52.61_out,-4.2,23.044,21.392
11005_uff_e=52.61_out,-4.1,22.601,21.149
11005_uff_e=52.61_out,-4.0,23.146,21.51
11005_uff_e=52.61_out,-4.0,23.005,18.96
11005_uff_e=52.61_out,-4.0,23.135,21.441
11005_uff_e=52.61_out,-4.0,5.859,3.452
11055_uff_e=209.04_out,-7.2,0.0,0.0
11055_uff_e=209.04_out,-6.9,2.748,1.121
11055_uff_e=209.04_out,-6.8,5.189,4.101
11055_uff_e=209.04_out,-6.7,5.715,3.964
11055_uff_e=209.04_out,-6.6,6.516,1.924
11055_uff_e=209.04_out,-6.6,24.186,22.533
11055_uff_e=209.04_out,-6.3,24.22,22.568
11055_uff_e=209.04_out,-6.2,20.683,19.611
11055_uff_e=209.04_out,-6.2,24.343,22.724
11096_uff_e=162.01_out,-4.5,0.0,0.0
11096_uff_e=162.01_out,-4.5,1.24,0.894
11096_uff_e=162.01_out,-4.4,2.843,1.725
11096_uff_e=162.01_out,-4.3,2.466,1.252
11096_uff_e=162.01_out,-4.2,11.454,10.239
11096_uff_e=162.01_out,-4.2,15.066,14.077
11096_uff_e=162.01_out,-4.2,11.578,10.342
11096_uff_e=162.01_out,-4.1,32.394,30.994
11096_uff_e=162.01_out,-4.1,11.659,10.284
11128_uff_e=308.96_out,-5.1,0.0,0.0
11128_uff_e=308.96_out,-4.8,5.781,3.511
11128_uff_e=308.96_out,-4.6,5.838,4.125
11128_uff_e=308.96_out,-4.6,22.597,21.483
11128_uff_e=308.96_out,-4.6,12.695,10.65
11128_uff_e=308.96_out,-4.5,3.795,3.277
11128_uff_e=308.96_out,-4.5,5.207,2.954
11128_uff_e=308.96_out,-4.4,4.353,3.806
11128_uff_e=308.96_out,-4.4,13.649,12.228
11281_uff_e=506.03_out,-6.7,0.0,0.0
11281_uff_e=506.03_out,-6.3,5.137,3.163
11281_uff_e=506.03_out,-6.2,4.674,1.232
11281_uff_e=506.03_out,-6.1,34.123,31.18
11281_uff_e=506.03_out,-6.0,24.296,22.383
11281_uff_e=506.03_out,-5.9,6.368,3.627
11281_uff_e=506.03_out,-5.8,2.291,1.471
11281_uff_e=506.03_out,-5.8,10.965,9.166
11281_uff_e=506.03_out,-5.8,25.308,22.571
11388_uff_e=141.15_out,-5.1,0.0,0.0
11388_uff_e=141.15_out,-5.1,1.49,0.922
11388_uff_e=141.15_out,-5.0,4.385,2.871
11388_uff_e=141.15_out,-4.9,5.152,3.53
11388_uff_e=141.15_out,-4.9,4.334,3.375
11388_uff_e=141.15_out,-4.8,2.232,1.503
11388_uff_e=141.15_out,-4.8,4.997,0.963
11388_uff_e=141.15_out,-4.7,24.424,23.143
11388_uff_e=141.15_out,-4.7,23.837,23.052
11768_uff_e=187.19_out,-7.0,0.0,0.0
11768_uff_e=187.19_out,-6.8,2.954,0.666
11768_uff_e=187.19_out,-6.6,6.147,1.751
11768_uff_e=187.19_out,-6.3,23.334,22.187
11768_uff_e=187.19_out,-6.1,22.835,21.029
11768_uff_e=187.19_out,-6.1,4.775,2.509
11768_uff_e=187.19_out,-6.1,13.311,10.919
11768_uff_e=187.19_out,-6.0,2.215,1.348
11768_uff_e=187.19_out,-6.0,14.561,12.668
12441_uff_e=522.18_out,-7.0,0.0,0.0
12441_uff_e=522.18_out,-6.6,5.725,2.847
12441_uff_e=522.18_out,-6.5,25.087,23.253
12441_uff_e=522.18_out,-6.5,35.353,32.04
12441_uff_e=522.18_out,-6.5,25.403,23.783
12441_uff_e=522.18_out,-6.5,24.286,22.436
12441_uff_e=522.18_out,-6.5,23.725,22.577
12441_uff_e=522.18_out,-6.4,11.435,8.509
12441_uff_e=522.18_out,-6.4,10.746,7.968
12649_uff_e=178.11_out,-5.5,0.0,0.0
12649_uff_e=178.11_out,-5.4,22.138,20.863
12649_uff_e=178.11_out,-5.3,2.295,0.556
12649_uff_e=178.11_out,-5.2,4.657,3.141
12649_uff_e=178.11_out,-5.1,12.783,11.147
12649_uff_e=178.11_out,-5.1,5.013,3.117
