Ligand,Binding Affinity,rmsd/ub, rmsd/lb
101301_uff_e=575.25_out,-5.9,8.214,2.138
101595_uff_e=755.76_out,-7.5,0.0,0.0
101595_uff_e=755.76_out,-7.2,26.333,23.766
101595_uff_e=755.76_out,-7.2,12.121,9.33
101595_uff_e=755.76_out,-6.9,26.336,23.432
101595_uff_e=755.76_out,-6.8,13.132,10.23
101595_uff_e=755.76_out,-6.8,13.789,10.467
101595_uff_e=755.76_out,-6.6,5.604,1.822
101595_uff_e=755.76_out,-6.6,5.566,2.229
101595_uff_e=755.76_out,-6.5,4.701,1.933
101616_uff_e=320.38_out,-7.3,0.0,0.0
101616_uff_e=320.38_out,-7.1,7.363,2.992
101616_uff_e=320.38_out,-7.0,22.902,21.359
101616_uff_e=320.38_out,-7.0,23.635,21.406
101616_uff_e=320.38_out,-6.9,11.878,7.448
101616_uff_e=320.38_out,-6.7,25.269,22.752
101616_uff_e=320.38_out,-6.6,12.5,8.278
101616_uff_e=320.38_out,-6.6,6.892,4.262
101616_uff_e=320.38_out,-6.6,13.52,9.46
101689_uff_e=469.91_out,-6.5,0.0,0.0
101689_uff_e=469.91_out,-6.4,7.865,3.318
101689_uff_e=469.91_out,-6.4,11.94,9.449
101689_uff_e=469.91_out,-6.3,22.399,19.898
101689_uff_e=469.91_out,-6.2,22.104,20.186
101689_uff_e=469.91_out,-6.1,16.08,13.997
101689_uff_e=469.91_out,-6.1,6.536,1.331
101689_uff_e=469.91_out,-6.0,23.367,21.437
101689_uff_e=469.91_out,-6.0,15.473,12.183
101699_uff_e=492.28_out,-6.6,0.0,0.0
101699_uff_e=492.28_out,-6.3,4.981,3.235
101699_uff_e=492.28_out,-6.2,5.479,2.861
101699_uff_e=492.28_out,-6.2,11.293,8.897
101699_uff_e=492.28_out,-6.2,24.704,22.203
101699_uff_e=492.28_out,-6.2,4.228,2.46
101699_uff_e=492.28_out,-6.2,25.469,23.438
101699_uff_e=492.28_out,-6.1,4.686,2.496
101699_uff_e=492.28_out,-6.1,3.541,2.265
101702_uff_e=477.43_out,-6.7,0.0,0.0
101702_uff_e=477.43_out,-6.7,7.339,3.552
101702_uff_e=477.43_out,-6.7,4.188,2.989
101702_uff_e=477.43_out,-6.5,3.374,2.551
101702_uff_e=477.43_out,-6.4,26.561,23.873
101702_uff_e=477.43_out,-6.3,13.322,11.666
101702_uff_e=477.43_out,-6.3,4.046,2.92
101702_uff_e=477.43_out,-6.2,5.623,3.775
101702_uff_e=477.43_out,-6.2,7.516,4.419
101712_uff_e=714.72_out,-7.2,0.0,0.0
101712_uff_e=714.72_out,-7.1,3.109,1.556
101712_uff_e=714.72_out,-7.0,9.132,4.584
101712_uff_e=714.72_out,-6.9,2.635,1.603
101712_uff_e=714.72_out,-6.9,3.108,1.95
101712_uff_e=714.72_out,-6.8,24.413,21.843
101712_uff_e=714.72_out,-6.8,2.437,1.711
101712_uff_e=714.72_out,-6.7,27.061,21.499
101712_uff_e=714.72_out,-6.7,24.381,20.663
101810_uff_e=860.56_out,-7.5,0.0,0.0
101810_uff_e=860.56_out,-7.2,10.077,4.19
101810_uff_e=860.56_out,-7.1,25.952,22.951
101810_uff_e=860.56_out,-7.0,25.686,22.563
101810_uff_e=860.56_out,-7.0,23.9,20.744
101810_uff_e=860.56_out,-6.9,24.994,23.141
101810_uff_e=860.56_out,-6.8,6.011,3.326
101810_uff_e=860.56_out,-6.8,9.906,4.148
101810_uff_e=860.56_out,-6.8,6.095,3.648
101977_uff_e=97.86_out,-4.6,0.0,0.0
101977_uff_e=97.86_out,-4.4,3.943,3.13
101977_uff_e=97.86_out,-4.2,2.819,2.048
101977_uff_e=97.86_out,-4.2,3.36,2.305
101977_uff_e=97.86_out,-4.1,11.02,9.029
101977_uff_e=97.86_out,-4.1,24.025,22.062
101977_uff_e=97.86_out,-4.1,2.912,2.011
101977_uff_e=97.86_out,-4.1,2.413,1.598
101977_uff_e=97.86_out,-4.1,4.96,2.722
102667_uff_e=738.73_out,-4.8,0.0,0.0
102667_uff_e=738.73_out,-4.8,11.674,10.562
102667_uff_e=738.73_out,-4.7,3.475,1.751
102667_uff_e=738.73_out,-4.7,11.516,10.387
102667_uff_e=738.73_out,-4.6,3.223,1.696
102667_uff_e=738.73_out,-4.6,11.682,10.669
102667_uff_e=738.73_out,-4.5,2.916,1.474
102667_uff_e=738.73_out,-4.5,3.59,2.149
102667_uff_e=738.73_out,-4.4,11.801,10.814
103008_uff_e=329.44_out,-4.4,0.0,0.0
103008_uff_e=329.44_out,-4.3,23.539,22.263
103008_uff_e=329.44_out,-4.2,22.731,21.52
103008_uff_e=329.44_out,-4.2,13.942,12.401
103008_uff_e=329.44_out,-4.1,4.754,2.393
103008_uff_e=329.44_out,-4.1,23.113,21.899
103008_uff_e=329.44_out,-4.1,22.933,21.648
103008_uff_e=329.44_out,-4.1,23.195,21.843
103008_uff_e=329.44_out,-4.1,23.951,22.894
104836_uff_e=451.16_out,-6.8,0.0,0.0
104836_uff_e=451.16_out,-6.5,5.303,1.874
104836_uff_e=451.16_out,-6.2,5.634,1.736
104836_uff_e=451.16_out,-6.0,7.716,2.944
104836_uff_e=451.16_out,-5.9,24.213,22.346
104836_uff_e=451.16_out,-5.8,24.433,22.63
104836_uff_e=451.16_out,-5.8,13.712,10.943
104836_uff_e=451.16_out,-5.7,6.704,2.745
104836_uff_e=451.16_out,-5.7,7.241,3.248
107721_uff_e=321.95_out,-5.9,0.0,0.0
107721_uff_e=321.95_out,-5.8,23.676,22.793
107721_uff_e=321.95_out,-5.8,23.916,23.388
107721_uff_e=321.95_out,-5.8,2.849,1.788
107721_uff_e=321.95_out,-5.8,24.049,22.712
107721_uff_e=321.95_out,-5.8,24.517,22.563
107721_uff_e=321.95_out,-5.7,7.151,2.492
107721_uff_e=321.95_out,-5.7,27.061,25.261
107721_uff_e=321.95_out,-5.7,6.692,1.708
107848_uff_e=464.10_out,-6.4,0.0,0.0
107848_uff_e=464.10_out,-6.1,25.113,22.245
107848_uff_e=464.10_out,-6.1,23.514,21.247
107848_uff_e=464.10_out,-5.9,23.507,21.594
107848_uff_e=464.10_out,-5.9,10.973,7.495
107848_uff_e=464.10_out,-5.8,7.737,2.206
107848_uff_e=464.10_out,-5.7,13.156,10.111
107848_uff_e=464.10_out,-5.7,23.848,20.984
107848_uff_e=464.10_out,-5.7,25.31,23.356
107935_uff_e=459.35_out,-7.0,0.0,0.0
107935_uff_e=459.35_out,-6.7,4.092,2.456
107935_uff_e=459.35_out,-6.7,24.578,21.049
107935_uff_e=459.35_out,-6.6,7.365,4.499
107935_uff_e=459.35_out,-6.6,23.616,18.784
107935_uff_e=459.35_out,-6.5,10.889,4.26
107935_uff_e=459.35_out,-6.5,24.704,21.561
107935_uff_e=459.35_out,-6.5,26.83,24.559
107935_uff_e=459.35_out,-6.4,24.814,21.09
107936_uff_e=424.25_out,-5.7,0.0,0.0
107936_uff_e=424.25_out,-5.5,4.784,1.962
107936_uff_e=424.25_out,-5.5,22.553,21.547
107936_uff_e=424.25_out,-5.5,19.928,19.2
107936_uff_e=424.25_out,-5.4,24.307,22.766
107936_uff_e=424.25_out,-5.3,4.607,1.326
107936_uff_e=424.25_out,-5.2,22.737,20.99
107936_uff_e=424.25_out,-5.2,9.92,8.608
107936_uff_e=424.25_out,-5.2,23.87,22.511
107938_uff_e=398.18_out,-5.4,0.0,0.0
107938_uff_e=398.18_out,-5.4,6.803,3.199
107938_uff_e=398.18_out,-5.2,24.568,22.769
107938_uff_e=398.18_out,-5.2,3.311,2.549
107938_uff_e=398.18_out,-5.2,3.057,1.633
107938_uff_e=398.18_out,-5.2,8.502,4.587
107938_uff_e=398.18_out,-5.2,19.078,17.03
107938_uff_e=398.18_out,-5.2,4.517,2.885
107938_uff_e=398.18_out,-5.1,2.196,1.331
107971_uff_e=550.77_out,-7.4,0.0,0.0
107971_uff_e=550.77_out,-7.0,27.451,25.536
107971_uff_e=550.77_out,-7.0,22.661,18.764
107971_uff_e=550.77_out,-6.9,10.259,3.31
107971_uff_e=550.77_out,-6.9,3.233,1.912
107971_uff_e=550.77_out,-6.9,23.765,20.64
107971_uff_e=550.77_out,-6.8,27.553,25.716
107971_uff_e=550.77_out,-6.8,10.142,3.248
107971_uff_e=550.77_out,-6.8,10.023,3.162
107982_uff_e=185.48_out,-4.9,0.0,0.0
107982_uff_e=185.48_out,-4.7,19.876,16.724
107982_uff_e=185.48_out,-4.6,21.742,18.357
107982_uff_e=185.48_out,-4.6,18.782,16.717
107982_uff_e=185.48_out,-4.5,21.606,18.884
107982_uff_e=185.48_out,-4.5,30.913,29.164
107982_uff_e=185.48_out,-4.5,18.936,17.011
107982_uff_e=185.48_out,-4.5,18.707,16.614
107982_uff_e=185.48_out,-4.5,23.677,21.193
107985_uff_e=4852.97_out,-7.1,0.0,0.0
107985_uff_e=4852.97_out,-6.8,13.418,9.442
107985_uff_e=4852.97_out,-6.7,10.646,7.367
107985_uff_e=4852.97_out,-6.5,23.626,20.868
107985_uff_e=4852.97_out,-6.5,24.219,22.218
107985_uff_e=4852.97_out,-6.5,1.466,1.168
107985_uff_e=4852.97_out,-6.5,14.454,11.357
107985_uff_e=4852.97_out,-6.5,24.928,22.988
107985_uff_e=4852.97_out,-6.3,23.496,20.718
108014_uff_e=540.22_out,-7.4,0.0,0.0
108014_uff_e=540.22_out,-7.2,17.493,13.701
108014_uff_e=540.22_out,-7.2,26.933,23.73
108014_uff_e=540.22_out,-6.9,16.135,12.502
108014_uff_e=540.22_out,-6.8,16.996,12.986
108014_uff_e=540.22_out,-6.8,17.63,13.689
108014_uff_e=540.22_out,-6.7,12.733,9.194
108014_uff_e=540.22_out,-6.7,3.59,2.648
108014_uff_e=540.22_out,-6.6,6.314,3.763
108052_uff_e=767.83_out,-6.5,0.0,0.0
108052_uff_e=767.83_out,-6.5,6.182,1.975
108052_uff_e=767.83_out,-6.5,4.707,3.096
108052_uff_e=767.83_out,-6.4,24.194,22.88
108052_uff_e=767.83_out,-6.3,24.87,22.411
108052_uff_e=767.83_out,-6.3,23.9,22.44
108052_uff_e=767.83_out,-6.1,6.329,1.769
108052_uff_e=767.83_out,-6.1,23.768,22.152
108052_uff_e=767.83_out,-6.1,6.539,2.033
108053_uff_e=355.32_out,-5.1,0.0,0.0
108053_uff_e=355.32_out,-5.0,9.218,5.891
108053_uff_e=355.32_out,-4.9,10.356,8.696
108053_uff_e=355.32_out,-4.9,11.896,9.944
108053_uff_e=355.32_out,-4.8,15.438,12.526
108053_uff_e=355.32_out,-4.8,13.399,10.593
108053_uff_e=355.32_out,-4.7,14.533,11.777
108053_uff_e=355.32_out,-4.7,11.526,8.73
108053_uff_e=355.32_out,-4.7,10.363,7.194
108064_uff_e=256.32_out,-5.8,0.0,0.0
108064_uff_e=256.32_out,-5.8,4.505,2.934
108064_uff_e=256.32_out,-5.6,5.179,3.998
108064_uff_e=256.32_out,-5.6,23.799,22.187
108064_uff_e=256.32_out,-5.5,24.057,22.803
108064_uff_e=256.32_out,-5.5,24.827,22.794
108064_uff_e=256.32_out,-5.4,26.288,24.126
108064_uff_e=256.32_out,-5.4,26.107,24.227
108064_uff_e=256.32_out,-5.4,25.22,23.13
108125_uff_e=286.47_out,-7.0,0.0,0.0
108125_uff_e=286.47_out,-6.2,12.745,10.447
108125_uff_e=286.47_out,-6.1,4.984,3.081
108125_uff_e=286.47_out,-6.1,3.972,1.83
108125_uff_e=286.47_out,-5.9,24.618,21.709
108125_uff_e=286.47_out,-5.8,35.621,32.492
108125_uff_e=286.47_out,-5.7,25.048,23.257
108125_uff_e=286.47_out,-5.7,16.854,14.398
108125_uff_e=286.47_out,-5.7,22.575,21.329
111037_uff_e=155.15_out,-5.6,0.0,0.0
111037_uff_e=155.15_out,-5.5,1.533,0.725
111037_uff_e=155.15_out,-5.5,2.742,1.704
111037_uff_e=155.15_out,-5.3,3.237,1.588
111037_uff_e=155.15_out,-5.3,5.159,2.368
111037_uff_e=155.15_out,-5.1,3.561,2.665
111037_uff_e=155.15_out,-5.1,3.874,2.315
111037_uff_e=155.15_out,-5.0,2.028,1.431
111037_uff_e=155.15_out,-4.9,23.166,21.66
114627_uff_e=587.78_out,-8.6,0.0,0.0
114627_uff_e=587.78_out,-8.4,3.967,2.362
114627_uff_e=587.78_out,-7.9,4.763,1.365
114627_uff_e=587.78_out,-7.9,2.117,1.494
114627_uff_e=587.78_out,-7.8,5.448,3.017
114627_uff_e=587.78_out,-7.8,2.476,1.644
114627_uff_e=587.78_out,-7.6,24.8,21.697
114627_uff_e=587.78_out,-7.6,8.794,2.179
114627_uff_e=587.78_out,-7.6,6.901,4.077
114652_uff_e=1147.94_out,-8.6,0.0,0.0
114652_uff_e=1147.94_out,-8.0,10.042,5.275
114652_uff_e=1147.94_out,-7.9,3.672,2.458
114652_uff_e=1147.94_out,-7.9,1.725,1.442
114652_uff_e=1147.94_out,-7.9,22.924,20.454
114652_uff_e=1147.94_out,-7.8,2.13,1.247
114652_uff_e=1147.94_out,-7.8,10.065,5.491
114652_uff_e=1147.94_out,-7.8,3.98,2.146
114652_uff_e=1147.94_out,-7.6,9.067,6.507
114776_uff_e=471.39_out,-7.3,0.0,0.0
114776_uff_e=471.39_out,-7.1,21.725,18.022
114776_uff_e=471.39_out,-7.1,2.624,1.573
114776_uff_e=471.39_out,-7.1,24.962,21.984
114776_uff_e=471.39_out,-7.1,9.702,1.908
114776_uff_e=471.39_out,-7.1,21.856,18.11
114776_uff_e=471.39_out,-7.0,6.005,3.083
114776_uff_e=471.39_out,-7.0,8.192,5.081
114776_uff_e=471.39_out,-6.9,24.272,21.955
114829_uff_e=186.28_out,-6.8,0.0,0.0
114829_uff_e=186.28_out,-6.5,5.044,3.885
114829_uff_e=186.28_out,-6.4,3.277,1.411
114829_uff_e=186.28_out,-6.4,5.23,3.986
114829_uff_e=186.28_out,-6.3,6.644,3.303
114829_uff_e=186.28_out,-6.3,24.485,22.451
114829_uff_e=186.28_out,-6.2,22.97,22.007
114829_uff_e=186.28_out,-6.2,23.44,22.432
114829_uff_e=186.28_out,-6.2,24.336,22.593
114843_uff_e=397.88_out,-5.0,0.0,0.0
114843_uff_e=397.88_out,-5.0,25.243,23.348
114843_uff_e=397.88_out,-5.0,8.035,4.109
114843_uff_e=397.88_out,-4.9,17.17,15.632
114843_uff_e=397.88_out,-4.9,2.516,1.406
114843_uff_e=397.88_out,-4.9,2.061,1.347
114843_uff_e=397.88_out,-4.8,3.173,2.06
114843_uff_e=397.88_out,-4.8,2.772,1.912
114843_uff_e=397.88_out,-4.8,6.882,4.379
114850_uff_e=285.45_out,-6.6,0.0,0.0
114850_uff_e=285.45_out,-6.2,4.258,2.128
114850_uff_e=285.45_out,-6.2,4.726,2.292
114850_uff_e=285.45_out,-6.1,23.132,21.626
114850_uff_e=285.45_out,-5.9,4.896,2.23
114850_uff_e=285.45_out,-5.8,11.111,9.06
114850_uff_e=285.45_out,-5.7,11.454,9.776
114850_uff_e=285.45_out,-5.6,12.906,11.284
114850_uff_e=285.45_out,-5.6,21.47,19.809
114857_uff_e=334.40_out,-6.5,0.0,0.0
114857_uff_e=334.40_out,-6.3,2.473,1.409
114857_uff_e=334.40_out,-6.2,2.074,0.831
114857_uff_e=334.40_out,-6.1,4.619,1.8
114857_uff_e=334.40_out,-6.0,3.12,1.422
114857_uff_e=334.40_out,-6.0,2.911,1.823
114857_uff_e=334.40_out,-5.8,5.135,1.257
114857_uff_e=334.40_out,-5.7,3.618,1.892
114857_uff_e=334.40_out,-5.7,23.081,21.777
114909_uff_e=487.00_out,-7.2,0.0,0.0
114909_uff_e=487.00_out,-6.9,2.384,1.72
114909_uff_e=487.00_out,-6.9,7.476,2.53
114909_uff_e=487.00_out,-6.7,7.052,4.172
114909_uff_e=487.00_out,-6.5,26.207,23.93
114909_uff_e=487.00_out,-6.5,22.366,19.296
114909_uff_e=487.00_out,-6.5,7.286,1.532
114909_uff_e=487.00_out,-6.5,13.848,10.64
114909_uff_e=487.00_out,-6.5,10.122,6.666
115012_uff_e=929.14_out,-7.2,0.0,0.0
115012_uff_e=929.14_out,-7.2,25.244,22.396
115012_uff_e=929.14_out,-7.0,28.708,24.67
115012_uff_e=929.14_out,-7.0,24.691,22.921
115012_uff_e=929.14_out,-6.9,25.654,21.426
115012_uff_e=929.14_out,-6.9,22.714,20.029
115012_uff_e=929.14_out,-6.9,24.271,22.591
115012_uff_e=929.14_out,-6.8,28.164,24.38
115012_uff_e=929.14_out,-6.8,23.466,20.526
115127_uff_e=731.35_out,-6.8,0.0,0.0
115127_uff_e=731.35_out,-6.5,25.511,22.751
115127_uff_e=731.35_out,-6.4,25.722,23.015
115127_uff_e=731.35_out,-6.2,23.477,20.86
115127_uff_e=731.35_out,-6.2,3.703,2.402
115127_uff_e=731.35_out,-6.1,2.356,1.799
115127_uff_e=731.35_out,-6.1,6.074,3.164
115127_uff_e=731.35_out,-6.0,24.655,21.869
115127_uff_e=731.35_out,-5.9,3.797,1.854
115196_uff_e=717.36_out,-7.5,0.0,0.0
115196_uff_e=717.36_out,-7.5,5.468,3.608
115196_uff_e=717.36_out,-7.4,3.815,1.817
115196_uff_e=717.36_out,-7.4,9.305,2.216
115196_uff_e=717.36_out,-7.3,3.008,2.206
115196_uff_e=717.36_out,-7.2,5.577,3.759
115196_uff_e=717.36_out,-7.0,23.322,21.922
115196_uff_e=717.36_out,-7.0,3.025,1.87
115196_uff_e=717.36_out,-7.0,26.204,22.807
115244_uff_e=311.35_out,-4.2,0.0,0.0
115244_uff_e=311.35_out,-4.0,1.959,1.415
115244_uff_e=311.35_out,-3.9,14.278,13.449
115244_uff_e=311.35_out,-3.9,2.731,1.392
115244_uff_e=311.35_out,-3.8,2.63,1.165
115244_uff_e=311.35_out,-3.8,13.788,13.001
115244_uff_e=311.35_out,-3.8,18.582,17.519
115244_uff_e=311.35_out,-3.7,22.941,22.139
115244_uff_e=311.35_out,-3.6,3.357,2.489
115300_uff_e=387.06_out,-6.3,0.0,0.0
115300_uff_e=387.06_out,-6.2,21.892,20.634
115300_uff_e=387.06_out,-5.8,14.001,11.547
115300_uff_e=387.06_out,-5.7,4.469,2.162
115300_uff_e=387.06_out,-5.7,25.009,23.306
115300_uff_e=387.06_out,-5.7,5.802,2.671
115300_uff_e=387.06_out,-5.7,24.782,22.809
115300_uff_e=387.06_out,-5.6,25.047,23.157
115300_uff_e=387.06_out,-5.5,13.668,10.969
117900_uff_e=507.43_out,-6.3,0.0,0.0
117900_uff_e=507.43_out,-6.0,23.564,22.322
117900_uff_e=507.43_out,-5.9,25.222,23.056
117900_uff_e=507.43_out,-5.9,25.056,23.06
117900_uff_e=507.43_out,-5.8,6.554,2.236
117900_uff_e=507.43_out,-5.8,24.162,22.131
117900_uff_e=507.43_out,-5.7,26.087,23.406
117900_uff_e=507.43_out,-5.7,24.559,22.924
117900_uff_e=507.43_out,-5.7,27.253,25.393
119033_uff_e=348.70_out,-6.0,0.0,0.0
119033_uff_e=348.70_out,-5.8,24.936,23.058
119033_uff_e=348.70_out,-5.8,21.486,19.076
119033_uff_e=348.70_out,-5.8,23.887,22.312
119033_uff_e=348.70_out,-5.7,24.093,22.249
119033_uff_e=348.70_out,-5.7,24.731,22.95
119033_uff_e=348.70_out,-5.6,23.617,21.846
119033_uff_e=348.70_out,-5.6,23.587,21.883
119033_uff_e=348.70_out,-5.6,6.4,2.288
119034_uff_e=877.01_out,-7.0,0.0,0.0
119034_uff_e=877.01_out,-7.0,8.084,2.082
119034_uff_e=877.01_out,-6.9,25.902,23.106
119034_uff_e=877.01_out,-6.9,7.963,2.176
119034_uff_e=877.01_out,-6.8,26.638,23.495
119034_uff_e=877.01_out,-6.8,10.045,5.46
119034_uff_e=877.01_out,-6.8,26.605,23.581
119034_uff_e=877.01_out,-6.7,9.091,5.303
119034_uff_e=877.01_out,-6.7,25.345,23.437
119041_uff_e=2358.90_out,-8.3,0.0,0.0
119041_uff_e=2358.90_out,-7.9,25.574,22.519
119041_uff_e=2358.90_out,-7.7,25.561,23.067
119041_uff_e=2358.90_out,-7.7,22.389,20.617
119041_uff_e=2358.90_out,-7.6,4.073,2.598
119041_uff_e=2358.90_out,-7.5,25.256,21.46
119041_uff_e=2358.90_out,-7.5,4.275,2.52
119041_uff_e=2358.90_out,-7.4,24.226,21.411
119041_uff_e=2358.90_out,-7.3,24.853,20.59
119066_uff_e=386.96_out,-6.7,0.0,0.0
119066_uff_e=386.96_out,-6.6,8.049,1.394
119066_uff_e=386.96_out,-6.5,21.214,18.538
119066_uff_e=386.96_out,-6.3,22.024,19.51
119066_uff_e=386.96_out,-6.2,2.497,1.824
119066_uff_e=386.96_out,-6.2,2.962,1.968
119066_uff_e=386.96_out,-6.2,7.404,4.393
119066_uff_e=386.96_out,-6.1,22.834,20.309
119066_uff_e=386.96_out,-6.1,23.271,21.19
119093_uff_e=531.61_out,-6.3,0.0,0.0
119093_uff_e=531.61_out,-6.2,23.013,21.546
119093_uff_e=531.61_out,-6.1,5.92,2.702
119093_uff_e=531.61_out,-6.0,5.073,3.252
119093_uff_e=531.61_out,-6.0,3.948,1.954
119093_uff_e=531.61_out,-6.0,10.909,7.436
119093_uff_e=531.61_out,-6.0,23.602,21.254
119093_uff_e=531.61_out,-6.0,27.017,23.319
119093_uff_e=531.61_out,-6.0,11.829,8.694
119104_uff_e=190.65_out,-5.4,0.0,0.0
119104_uff_e=190.65_out,-5.1,2.714,2.16
119104_uff_e=190.65_out,-5.1,24.244,21.857
119104_uff_e=190.65_out,-5.0,25.091,23.215
119104_uff_e=190.65_out,-5.0,25.218,23.32
119104_uff_e=190.65_out,-4.9,6.073,2.433
119104_uff_e=190.65_out,-4.9,22.212,21.331
119104_uff_e=190.65_out,-4.9,13.784,12.129
119104_uff_e=190.65_out,-4.9,25.547,23.314
119199_uff_e=229.61_out,-7.0,0.0,0.0
119199_uff_e=229.61_out,-6.9,5.644,3.113
119199_uff_e=229.61_out,-6.8,6.673,1.504
119199_uff_e=229.61_out,-6.7,22.454,20.959
119199_uff_e=229.61_out,-6.7,7.029,2.251
119199_uff_e=229.61_out,-6.6,6.131,3.369
119199_uff_e=229.61_out,-6.5,6.507,1.816
119199_uff_e=229.61_out,-6.5,5.265,3.16
119199_uff_e=229.61_out,-6.4,4.791,2.914
119205_uff_e=461.06_out,-6.5,0.0,0.0
119205_uff_e=461.06_out,-6.5,5.471,0.895
119205_uff_e=461.06_out,-6.4,23.217,20.861
119205_uff_e=461.06_out,-6.3,24.618,22.118
119205_uff_e=461.06_out,-6.2,24.689,22.164
119205_uff_e=461.06_out,-6.2,3.854,2.507
119205_uff_e=461.06_out,-6.1,23.747,20.885
119205_uff_e=461.06_out,-6.1,23.868,22.1
119205_uff_e=461.06_out,-6.0,24.757,22.637
119268_uff_e=395.80_out,-6.7,0.0,0.0
119268_uff_e=395.80_out,-6.5,4.547,2.434
119268_uff_e=395.80_out,-6.4,24.777,22.696
119268_uff_e=395.80_out,-6.4,24.402,22.679
119268_uff_e=395.80_out,-6.4,20.365,17.582
119268_uff_e=395.80_out,-6.3,22.977,19.929
119268_uff_e=395.80_out,-6.3,21.895,18.468
119268_uff_e=395.80_out,-6.1,24.332,22.636
119268_uff_e=395.80_out,-6.1,24.768,22.749
119269_uff_e=295.93_out,-7.3,0.0,0.0
119269_uff_e=295.93_out,-6.7,7.799,2.13
119269_uff_e=295.93_out,-6.7,2.227,1.265
119269_uff_e=295.93_out,-6.7,7.568,4.941
119269_uff_e=295.93_out,-6.7,8.544,5.357
119269_uff_e=295.93_out,-6.5,6.079,3.541
119269_uff_e=295.93_out,-6.4,11.02,9.21
119269_uff_e=295.93_out,-6.4,7.216,1.851
119269_uff_e=295.93_out,-6.3,23.534,22.027
119287_uff_e=904.35_out,-8.1,0.0,0.0
119287_uff_e=904.35_out,-8.1,8.337,2.108
119287_uff_e=904.35_out,-7.8,25.925,22.228
119287_uff_e=904.35_out,-7.4,34.258,31.919
119287_uff_e=904.35_out,-7.4,34.524,31.477
119287_uff_e=904.35_out,-7.3,25.008,22.31
119287_uff_e=904.35_out,-7.3,26.463,23.875
119287_uff_e=904.35_out,-7.2,3.86,2.441
119287_uff_e=904.35_out,-7.2,26.124,22.712
119301_uff_e=513.49_out,-6.0,0.0,0.0
119301_uff_e=513.49_out,-5.6,2.905,1.768
119301_uff_e=513.49_out,-5.6,9.291,4.72
119301_uff_e=513.49_out,-5.5,3.219,1.586
119301_uff_e=513.49_out,-5.4,9.731,4.922
119301_uff_e=513.49_out,-5.4,3.844,2.069
119301_uff_e=513.49_out,-5.3,6.32,4.556
119301_uff_e=513.49_out,-5.3,4.852,2.612
119301_uff_e=513.49_out,-5.3,6.774,3.512
119444_uff_e=866.06_out,-7.7,0.0,0.0
119444_uff_e=866.06_out,-7.2,23.393,18.858
119444_uff_e=866.06_out,-7.1,3.77,2.404
119444_uff_e=866.06_out,-7.1,26.381,23.752
119444_uff_e=866.06_out,-7.0,25.191,23.123
119444_uff_e=866.06_out,-7.0,23.726,19.987
119444_uff_e=866.06_out,-7.0,24.695,21.6
119444_uff_e=866.06_out,-6.9,9.029,2.264
119444_uff_e=866.06_out,-6.9,8.684,2.597
119533_uff_e=526.30_out,-6.0,0.0,0.0
119533_uff_e=526.30_out,-5.9,2.81,1.574
119533_uff_e=526.30_out,-5.9,2.076,1.506
119533_uff_e=526.30_out,-5.8,9.158,4.3
119533_uff_e=526.30_out,-5.5,8.598,3.173
119533_uff_e=526.30_out,-5.4,9.112,5.139
119533_uff_e=526.30_out,-5.4,8.21,4.88
119533_uff_e=526.30_out,-5.3,8.593,3.189
119533_uff_e=526.30_out,-5.3,3.836,2.43
120290_uff_e=644.31_out,-6.0,0.0,0.0
120290_uff_e=644.31_out,-6.0,26.471,22.758
120290_uff_e=644.31_out,-5.8,25.954,22.659
120290_uff_e=644.31_out,-5.7,26.071,23.029
120290_uff_e=644.31_out,-5.6,7.752,1.452
120290_uff_e=644.31_out,-5.6,25.989,23.57
120290_uff_e=644.31_out,-5.6,26.612,22.665
120290_uff_e=644.31_out,-5.6,25.573,22.709
120290_uff_e=644.31_out,-5.6,21.882,18.067
120641_uff_e=89.59_out,-4.4,0.0,0.0
120641_uff_e=89.59_out,-4.3,20.985,20.453
120641_uff_e=89.59_out,-4.3,21.337,20.85
120641_uff_e=89.59_out,-4.2,18.217,16.59
120641_uff_e=89.59_out,-4.1,23.257,22.597
120641_uff_e=89.59_out,-4.1,15.172,13.014
120641_uff_e=89.59_out,-4.0,22.087,21.534
120641_uff_e=89.59_out,-4.0,23.037,22.373
120641_uff_e=89.59_out,-4.0,22.647,22.145
120698_uff_e=588.92_out,-7.4,0.0,0.0
120698_uff_e=588.92_out,-7.3,12.013,9.775
120698_uff_e=588.92_out,-7.2,12.611,9.339
120698_uff_e=588.92_out,-6.9,4.343,2.696
120698_uff_e=588.92_out,-6.9,12.992,9.474
120698_uff_e=588.92_out,-6.8,12.019,6.537
120698_uff_e=588.92_out,-6.8,10.7,8.401
120698_uff_e=588.92_out,-6.8,22.718,20.607
120698_uff_e=588.92_out,-6.7,9.733,6.221
120704_uff_e=887.55_out,-7.3,0.0,0.0
120704_uff_e=887.55_out,-7.1,10.378,3.248
120704_uff_e=887.55_out,-7.1,24.941,21.486
120704_uff_e=887.55_out,-7.1,22.208,18.231
120704_uff_e=887.55_out,-7.0,23.088,18.092
120704_uff_e=887.55_out,-6.8,22.473,17.104
120704_uff_e=887.55_out,-6.8,22.842,19.797
120704_uff_e=887.55_out,-6.8,11.075,4.514
120704_uff_e=887.55_out,-6.8,23.888,21.47
121536_uff_e=400.63_out,-6.1,0.0,0.0
121536_uff_e=400.63_out,-5.8,4.69,1.921
